Product,currency,segment,Month,year,Input_ID,Imp_Key,Hierarchy,ENR_Bal_GBP,Del_C1_bal_GBP,Del_C1_imp_GBP,Del_C2_bal_GBP,Del_C2_imp_GBP,Del_C3_bal_GBP,Del_C3_imp_GBP,Del_C4_bal_GBP,Del_C4_imp_GBP,Del_C5_bal_GBP,Del_C5_imp_GBP,Del_C6_bal_GBP,Del_C6_imp_GBP,Del_C7_bal_GBP,Del_C7_imp_GBP,Del_C8_bal_GBP,Del_C8_imp_GBP,Del_Tot_Bal_GBP,Del_Avg_Rate_GBP,Del_Tot_Imp_GBP,RP_C0_bal_GBP,RP_C0_imp_GBP,RP_C1_bal_GBP,RP_C1_imp_GBP,RP_C2_bal_GBP,RP_C2_imp_GBP,RP_C3_bal_GBP,RP_C3_imp_GBP,RP_C4_bal_GBP,RP_C4_imp_GBP,RP_C5_bal_GBP,RP_C5_imp_GBP,RP_C6_bal_GBP,RP_C6_imp_GBP,RP_Tot_Bal_GBP,RP_Avg_Rate_GBP,RP_Tot_Imp_GBP,Del_and_RP_Tot_Bal_GBP,Del_and_RP_Avg_Rate_GBP,Del_and_RP_Tot_Imp_GBP,CO_Start_Bal_GBP,CO_New_Bal_GBP,CO_Pmt_Bal_GBP,WO_New_Bal_GBP,WO_Rev_Bal_GBP,CO_Adj_Bal_GBP,CO_End_Bal_GBP,II_Del_Start_Imp_GBP,II_CO_Start_Imp_GBP,II_Total_Start_Imp_GBP,II_Del_RP_Imp_GBP,II_Del_RP_Final_Imp_GBP,II_CO_Rate_GBP,II_CO_Imp_GBP,II_Del_Accrual_Imp_GBP,II_CO_Accrual_Imp_GBP,II_Del_RP_Accrual_Imp_GBP,II_CO_and_CO_Accrual_Imp_GBP,II_Tot_Imp_GBP,II_Mvmnt_Charge_GBP,II_WO_Charge_GBP,II_Gross_Charge_GBP,IIS_Start_Bal_GBP,IIS_End_Bal_GBP,IIS_Mvmnt_Charge_GBP,IIS_Tot_Mvmnt_Charge_GBP,IIS_WO_Charge_GBP,FIS_Start_Bal_GBP,FIS_End_Bal_GBP,FIS_Mvmnt_Charge_GBP,FIS_Tot_Mvmnt_Charge_GBP,FIS_WO_Charge_GBP,ION_Tot_Charge_GBP,UI_Start_Imp_GBP,UTD_Bal_GBP,UI_Ins_Imp_GBP,UI_Dec_Imp_GBP,UI_Tot_Imp_GBP,UI_Tot_Mvmnt_Charge_GBP,II_Accrual_Charge_GBP,WO_Rev_Charge_GBP,PnL_Ext_Agency_Fee_Charge_GBP,PnL_Debt_Sale_Charge_GBP,PnL_PWOR_Charge_GBP,PnL_Sundry_Loss_Charge_GBP,PnL_Chal_Opp_Charge_GBP,Total_Imp_Charge_GBP,RP_Int0_C0_bal_GBP,RP_Int0_C0_rate_GBP,RP_Int0_C0_imp_GBP,RP_Int0_C1_bal_GBP,RP_Int0_C1_rate_GBP,RP_Int0_C1_imp_GBP,Del_CO_rate_GBP,Del_CO_imp_GBP,UI_Add_GBP,PnL_WO_Fin_Adj_Charge_GBP,Whsl_AA_prov_mvmnt_GBP,Whsl_Schdg_prov_mvmnt_GBP,Whsl_Indmn_prov_mvmnt_GBP,Whsl_Litgn_prov_mvmnt_GBP,Whsl_Euro_prov_mvmnt_GBP,Whsl_HLC_prov_mvmnt_GBP,Whsl_Educ_prov_mvmnt_GBP,Whsl_PP_prov_mvmnt_GBP,Whsl_misc_prov_mvmnt_GBP,Whsl_GGP_prov_mvmnt_GBP,UI_Imp_rate_GBP,IFIS_WO_Charge_GBP,RP_RW_C0_bal_GBP,RP_RW_C0_rate_GBP,RP_RW_C0_imp_GBP,RP_RW_C1_bal_GBP,RP_RW_C1_rate_GBP,RP_RW_C1_imp_GBP,RP_PIL_C0_bal_GBP,RP_PIL_C0_rate_GBP,RP_PIL_C0_imp_GBP,RP_PIL_C1_bal_GBP,RP_PIL_C1_rate_GBP,RP_PIL_C1_imp_GBP,RP_PIL_C2_rate_GBP,RP_PIL_C2_imp_GBP,RP_PIL_C2_bal_GBP,RP_PIL_C3_imp_GBP,RP_PIL_C3_bal_GBP,RP_PIL_C3_rate_GBP,RP_PIL_C4_bal_GBP,RP_PIL_C4_rate_GBP,RP_PIL_C4_imp_GBP,RP_VRP_C0_bal_GBP,RP_VRP_C0_rate_GBP,RP_VRP_C0_imp_GBP,RP_VRP_C1_bal_GBP,GWO_New_Bal_GBP,UFC_Bal_GBP,II_RW_Imp_GBP,II_RW_Charge_GBP,Eur_Pro_Stck_GBP,Eur_WO_GBP,PnL_Fraud_UFC_Rev_Charge_GBP,Whsl_Other_prov_mvmnt_GBP,Whsl_Lit_prov_mvmnt_GBP,Whsl_Edu_prov_mvmnt_GBP,ION_Disc_Rate_GBP,RP_VRP_C1_rate_GBP,RP_VRP_C1_imp_GBP
Germany,EUR,Cards,201504,2015,125,0,2,1257351128.7,40278311.772,2335872.7182,11415754.835,3043456.7582,7368066.0242,3514597.2296,5018895.2084,3185474.6955,3980750.1768,2854412.1188,3869442.0566,2975176.8127,0,0,0,0,0,0,0,17970254.809,1552012.6738,3060543.2252,530435.18271,0,0,0,0,0,0,0,0,0,0,0,0,0,103215708.82,0.1749446336,24770097.437,35027168.425,4459140.3151,0,4211756.7668,0,-747077.3745,34527474.599,27123762.783,28592154.325,55715917.109,24770097.437,24770097.437,0.5628766484,26659952.581,2888693.8911,1632625.5049,27658791.328,28292578.086,55951369.414,309386.3666,4211756.7668,4521143.1334,5428248.0201,5443576.6786,15328.658503,322797.13354,307468.47504,1138250.1788,1130958.1603,-7292.018505,57454.338392,64746.356897,119199.91631,710920.91083,1158594560.2,0,0,2918909.9207,2207989.0099,-73934.06118,0,0,-779653.4821,-117699.8039,2400.1108057,0,5499193.3513,4703163.9852,0.1344167754,867211.46662,1091386.4132,0.2235604365,334699.31025,0.5847308222,3576748.4701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Germany,EUR,Cards,201505,2015,125,0,2,1252855285.9,45890252.071,2668569.0988,10767196.488,2870550.1643,7360512.7722,3510994.2979,5542012.9808,3517495.6598,4225225.3402,3029713.9685,3515107.3555,2702732.2661,0,0,0,0,0,0,0,17878580.948,1544095.2015,3544129.3761,614247.46355,0,0,0,0,0,0,0,0,0,0,0,0,0,108429934.13,0.1646621408,24826770.292,34061900.462,3955783.2466,0,1586309.7474,0,276265.22452,36707639.185,27285835.644,27911076.318,55196911.962,24826770.292,24826770.292,0.5552867273,28343339.078,2788940.9184,1668894.4117,27615711.211,30012233.49,57627944.701,2433550.5917,1586309.7474,4019860.3391,5370174.5969,5641809.382,271634.78519,345297.12015,73662.334954,1115708.1348,1180564.0852,64855.950408,90250.910567,25394.960159,123897.51488,2879550.8601,1148381135,0,0,2868399.8551,-11151.00494,-2517.852801,0,0,0,-98453.10387,18327.96364,0,3614415.8253,4647731.3307,0.1326042775,856990.29769,1103402.2164,0.2205459109,338384.2389,0.5768462158,3172997.6353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Germany,EUR,Cards,201506,2015,125,0,2,1252935849.7,40718511.124,2382717.3759,11906989.707,3066287.2132,6609471.3939,3070342.1551,5255404.4426,3244939.695,4567913.109,3263450.1142,3727905.707,2862375.3268,0,0,0,0,0,0,0,18030381.086,1829050.0457,3539416.9591,700253.8082,0,0,0,0,0,0,0,0,0,0,0,0,0,103778042.19,0.1677944791,24513514.192,36258617.671,3593225.8158,0,5101877.4276,0,19633.810221,34769599.869,27277905.546,29645112.671,56923018.217,24513514.192,24513514.192,0.5484942532,26846906.545,1987625.0397,1702482.2043,26501139.232,28549388.749,55050527.982,-1159292.052,5101877.4276,3942585.376,5572796.6684,4904075.4638,-668721.2046,-290421.689,378299.51554,1166122.9856,1046832.8014,-119290.1842,-38280.62983,81009.554321,119302.26285,2833312.5197,1152751033.4,0,0,2866169.3317,32856.81196,-713198.184,0,0,-1013586.835,-66603.14405,27810.874167,0,2657869.4806,4685822.8224,0.1281905039,845598.53578,1143000.0213,0.2276599372,366315.45826,0.569790018,2882184.4642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Germany,EUR,Fundy,201501,2015,130,0,2,144290949.1,3282211.8795,270637.14649,1007942.5981,350656.66685,769941.10692,408951.23419,680104.8101,445718.25467,455167.69466,331787.28797,542426.19914,414815.27477,0,0,0,0,0,0,0,2670627.1812,198068.43068,513973.47552,82267.223304,0,0,0,0,0,0,0,0,0,0,0,0,0,11101496.645,0.2046158017,3016220.6658,5548879.2617,492814.15543,0,1221021.6594,0,-134249.5801,4686422.1775,3632932.2437,4655278.8181,8288211.0617,3016220.6658,3016220.6658,0.5751186522,3578832.3527,727867.17268,243484.81385,3744087.8385,3822317.1666,7566405.0052,-576241.7847,1221021.6594,644779.87461,1010398.8589,784033.62253,-226365.2364,25214.491442,251579.72783,167383.49169,161620.86099,-5762.630697,7963.5541304,13726.184828,14135.307404,83177.699427,133682266.62,0,0,84128.470836,950.7714053,-145564.2719,0,0,-78399.82106,-12.66728422,0,0,402711.14766,580352.13845,0.1229811798,94770.414345,105935.40589,0.1699625705,23907.651107,0.6030823976,394641.08142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Germany,EUR,Fundy,201502,2015,130,0,2,141862582.27,3679175.4006,308755.04611,1098660.1967,382216.72873,775769.18104,412046.79323,611059.58798,400468.29401,586498.30745,427518.65983,381309.55529,291602.85434,0,0,0,0,0,0,0,2556953.72,189637.7803,494844.19084,79205.366601,0,0,0,0,0,0,0,0,0,0,0,0,0,11400651.313,0.1930742689,3030177.8855,4520326.568,519563.32902,0,397178.59685,0,-85012.23286,4557699.0673,3611390.3289,3686847.0626,7298237.3916,3030177.8855,3030177.8855,0.5547353663,3480531.6845,723388.17793,237302.98097,3753566.0634,3717834.6655,7471400.7286,149397.62508,397178.59685,546576.22191,756245.99744,764396.54828,8150.5508971,12891.743093,4741.1921954,155892.71393,157918.30475,2025.5908158,9667.1549367,7641.5641208,13957.295847,81146.79972,130981494.28,0,0,82123.92406,977.12434085,23765.712302,0,0,-62450.61622,0,0,0,500266.84016,554540.27982,0.1186224957,90555.386301,142277.56389,0.1639387776,32109.40034,0.581708024,416061.57567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Germany,EUR,Fundy,201503,2015,130,0,2,142336180.87,3473681.5753,287913.29673,1188652.5571,393033.34125,841110.15599,434565.84954,551345.27034,362622.4438,493834.65377,360271.05396,516673.81197,396574.74697,0,0,0,0,0,0,0,2700824.3776,236411.21806,443129.67281,73220.705148,0,0,0,0,0,0,0,0,0,0,0,0,0,11352724.816,0.1925499327,3018513.8225,4543704.4233,416567.63177,0,471508.48746,0,57035.39823,4545798.9659,3742040.5502,3706418.8674,7448459.4173,3018513.8225,3018513.8225,0.5591713135,3509981.1464,643825.43944,236362.83784,3662339.2619,3746343.9843,7408683.2459,37776.859728,471508.48746,509285.34717,762049.43028,744969.05537,-17080.37496,5836.5898248,22916.96479,157433.40866,151184.45354,-6248.955122,2644.8284616,8893.7835841,13680.762793,81871.758426,131400023.69,0,0,84084.691721,2212.9332995,-77553.03115,0,0,-70922.39554,-155.6493779,0,0,368066.5489,576544.53746,0.1197122083,95306.15155,150360.5724,0.2141311936,44459.389659,0.5808816245,334135.62578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Germany,EUR,Fundy,201504,2015,130,0,2,143939630.19,3761230.2864,308344.16053,1158742.4933,383143.44343,849436.74231,438867.84264,703945.16573,462988.1311,492699.74558,359443.09553,445135.72246,341665.44232,0,0,0,0,0,0,0,2740002.0484,239840.55651,467880.49017,77310.416156,0,0,0,0,0,0,0,0,0,0,0,0,0,11937043.797,0.1966226117,3219671.6853,4575921.5904,576342.60116,0,380372.16151,0,-206391.5817,4565500.4483,3686607.6625,3771169.0401,7457776.7024,3219671.6853,3219671.6853,0.5628766484,3525193.3968,647797.33016,242485.38665,3867469.0154,3767678.7834,7635147.7988,173109.20264,380372.16151,553481.36415,749905.5744,764493.77782,14588.203432,36461.425619,21873.222187,152186.27358,153667.85137,1481.5778007,11238.286287,9756.7084861,13749.238073,84641.876853,132578928.99,0,0,395458.34243,310816.46557,4261.8936507,0,0,-78436.87564,-0.437391108,0,0,756171.93648,563844.23045,0.1205054783,93206.717241,177784.27142,0.2155501287,52568.170444,0.5847308222,462293.70937,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Germany,EUR,Fundy,201505,2015,130,0,2,142321336.09,4200517.0296,346673.51169,1245337.8376,411776.58545,903280.72232,466686.73741,663368.26511,436300.5078,622253.7468,453957.63844,436348.59621,334920.85359,0,0,0,0,0,0,0,2673602.6091,234028.41542,546503.6605,90301.746519,0,0,0,0,0,0,0,0,0,0,0,0,0,12546973.765,0.1905736703,3324903.7244,4503938.4906,495301.09599,0,227580.15706,0,45604.220004,4817263.6496,3815319.4282,3716874.784,7532194.2122,3324903.7244,3324903.7244,0.5552867273,3719589.1666,644553.00614,242283.22636,3969456.7306,3961872.393,7931329.1236,390576.67729,227580.15706,618156.83435,754185.21819,795639.3903,41454.172097,46982.463671,5528.2915744,151595.76883,160693.7221,9097.9532563,11186.941548,2088.9882921,14436.355082,390125.91721,130269663.42,0,0,386934.12623,-3191.790961,8558.2340189,0,0,0,0,0,0,579790.22725,551376.17582,0.1188805627,91145.675589,209084.02612,0.2126436153,61823.043372,0.5768462158,397289.00915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Germany,EUR,Fundy,201506,2015,130,0,2,140999428.6,3735871.8798,318204.4274,1299680.7365,417252.28508,909121.37184,454105.129,661294.05288,433996.6952,575718.22211,419821.22842,555738.43181,432588.99463,0,0,0,0,0,0,0,2736575.5821,271309.78264,511654.90787,110362.84038,0,0,0,0,0,0,0,0,0,0,0,0,0,12216739.206,0.1953552503,3359717.9487,4758337.0864,474370.47324,0,669568.88346,0,-14797.38446,4548341.2917,3920900.8574,3913409.2943,7834310.1517,3359717.9487,3359717.9487,0.5484942532,3511944.1712,348649.79777,244575.84782,3708367.7465,3756520.019,7464887.7655,-86659.91042,669568.88346,582908.97303,785906.83294,648940.41613,-136966.4167,-93829.9853,43136.431443,158728.05664,140588.52661,-18139.53002,-1828.080464,16311.449557,14071.515104,382201.00388,129257059.87,0,0,389748.0809,7547.0769766,-282762.4758,0,0,-143198.2103,0,0,0,274224.94478,592799.89913,0.0991590777,82749.064245,163913.64883,0.1682671516,38827.283118,0.569790018,380500.21858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Germany,EUR,Total,201501,2015,145,118,1,2183684294.1,58501155.668,4130523.5153,16594892.531,4837035.2831,11386031.834,5491906.1634,10059698.312,6180180.3839,7977482.5618,5532837.7868,7214568.3785,5489598.9838,0,0,0,0,0,0,0,20073849.062,1215082.6153,3980927.2497,572529.61935,0,0,0,0,0,0,0,0,0,0,0,0,0,148952963.47,0.2032451443,40198677.487,55504015.032,7050285.5863,0,12396612.496,0,-426024.6041,49731663.519,45853319.579,46985158.88,92838478.459,40198677.487,40198677.487,0.597742708,39472057.822,5494284.4509,1767696.126,45692961.938,41239753.948,86932715.886,-4069709.839,12396612.496,8326902.6563,8058496.2757,6424077.7901,-1634418.486,302306.61473,1936725.1004,1480325.0099,1350076.3301,-130248.6798,75807.539709,206056.21955,138916.12795,2326060.8958,2041781616.3,0,0,2321217.2163,-4843.679541,-1836052.734,0,0,-1052994.133,-198895.1146,18481.108274,0,5013400.0768,5199064.3531,0.1279989155,883637.24629,915007.93776,0.1749018323,212501.39124,0.6038343764,5652844.4983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Germany,EUR,Total,201502,2015,145,118,1,2116564638.9,63350774.586,4462937.1365,16774579.107,4896432.3972,10644289.811,5138095.1823,8756552.1422,5368664.1085,8504821.5194,5904207.1507,6502036.132,4947974.9703,0,0,0,0,0,0,0,19728332.859,1193103.4761,3953748.9794,568329.55451,0,0,0,0,0,0,0,0,0,0,0,0,0,151057675.99,0.187720068,39036208.679,47969079.899,6820815.1051,0,5909296.182,0,-345078.3659,48535520.456,44073517.492,39778139.563,83851657.055,39036208.679,39036208.679,0.5769252226,38547237.965,5495502.5585,1751178.6515,44531711.238,40298416.616,84830127.854,736391.9267,5909296.182,6645688.1086,6196396.3999,6264920.1312,68523.73131,405381.942,336858.21069,1302227.0876,1315462.659,13235.57133,85886.985664,72651.414334,135258.37596,2238948.9157,1972327778.1,0,0,2238619.6414,-329.2742666,242078.8728,0,0,-951327.5632,-105843.4862,38124.195493,0,5512380.3016,4985346.9149,0.1234645726,847328.32012,1036378.8337,0.1685871192,240523.22714,0.5824073455,5468613.1561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Germany,EUR,Total,201503,2015,145,118,1,2127695303.2,56107799.813,3890012.5634,17416075.873,4733931.9148,11339913.93,5378311.9581,7816182.6688,4792704.582,7527733.8398,5263177.6623,7293996.7774,5582386.4927,0,0,0,0,0,0,0,20177435.96,1745790.0754,3709044.8923,639249.74271,0,0,0,0,0,0,0,0,0,0,0,0,0,143867659.09,0.192945266,38330717.966,48386489.702,6295883.2467,0,5843778.8914,0,123526.5704,48962120.628,44394974.381,40174678.304,84569652.685,38330717.966,38330717.966,0.5803662211,39238462.66,4346676.1052,1772552.7927,42677394.071,41011015.453,83688409.524,223957.85236,5843778.8914,6067736.7438,6245683.3792,6137483.7104,-108199.6688,173332.64438,281532.3132,1311423.4648,1281941.6974,-29481.76737,39056.571052,68538.338427,131916.55886,2231745.8473,1990123527.4,0,0,2243957.0742,12211.226886,-1105201.013,0,0,-926111.4957,-182014.2303,55948.705879,0,3842097.2806,5164676.2959,0.1319892676,941306.94673,1018915.7916,0.2209145026,310822.27385,0.5812259751,5053023.7537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Germany,EUR,Total,201504,2015,145,118,1,2165267049.8,56895120.581,3923768.2116,18186774.204,4937367.01,12201621.635,5789522.9188,9113499.2018,5576331.1432,6964920.5771,4871299.0808,6509079.248,4980124.7225,0,0,0,0,0,0,0,20710256.858,1791853.2303,3528423.7153,607745.59886,0,0,0,0,0,0,0,0,0,0,0,0,0,147938786.74,0.195521844,39678809.623,49286566.91,7292911.8147,0,6523377.0311,0,-1287870.16,48768231.533,42960194.768,41282773.933,84242968.701,39678809.623,39678809.623,0.5844204203,39097024.727,4190275.0829,1875110.8916,43869084.706,40972135.619,84841220.325,692643.46607,6523377.0311,7216020.4972,6178153.5945,6208070.4564,29916.861935,359258.55916,329341.69722,1290436.4524,1284626.0117,-5810.440704,68692.624679,74503.065383,132949.15438,2258826.6003,2024621174.9,0,0,5916176.8442,3657350.2439,-94391.8425,0,0,-1224392.566,-138140.2786,2400.1108057,0,9123844.1355,5267008.2157,0.1329276045,960418.18386,1269170.6846,0.2224383825,387267.48069,0.5850656451,5853112.0423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Germany,EUR,Total,201505,2015,145,118,1,2151405816.1,65460608.787,4545045.32,17575679.609,4779867.8424,12066662.457,5730210.9244,9541555.8424,5850685.7192,7764373.3352,5424127.326,5828337.5572,4460201.3896,0,0,0,0,0,0,0,20552183.557,1778123.6169,4090633.0366,704549.21007,0,0,0,0,0,0,0,0,0,0,0,0,0,155955068.77,0.1839397492,39888930.926,48110632.691,6563440.8351,0,3560712.6974,0,340635.8125,51453996.642,43277546.764,40419660.615,83697207.379,39888930.926,39888930.926,0.5759591376,41208616.55,4158528.2145,1911177.638,44047459.141,43119794.188,87167253.328,3383939.4108,3560712.6974,6944652.1081,6124359.815,6437448.7723,313088.95729,392279.58382,79190.626528,1267303.9036,1341257.8073,73953.903664,101437.85212,27483.948451,138333.86996,5836402.1442,2002014188.2,0,0,5813587.0184,-22815.12575,86106.538506,0,0,-310166.1968,-120142.5798,18327.96364,0,6240579.142,5199107.5065,0.1311488508,948135.97328,1312486.2426,0.2192870293,400207.28227,0.5771896125,5267776.3219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Germany,EUR,Total,201506,2015,145,118,1,2142345218.2,57222790.281,3896205.5527,18661084.071,4949824.5024,11263666.238,5209146.6693,8920007.338,5372591.357,7931735.5904,5537703.2651,6534974.5336,5015609.8511,0,0,0,0,0,0,0,20766956.668,2100359.8283,4051071.867,810616.64859,0,0,0,0,0,0,0,0,0,0,0,0,0,148495942.25,0.188906048,39489616.971,50824592.19,6558119.2763,0,7187286.1821,0,-1083757.519,49111667.765,43508654.215,42592336.805,86100991.02,39489616.971,39489616.971,0.5695960192,39379852.291,3254018.2874,1947058.0521,42743635.258,41326910.344,84070545.602,-1236062.807,7187286.1821,5951223.3747,6358703.5013,5553015.88,-805687.6213,-384251.6743,421435.94698,1324851.0422,1187421.328,-137429.7142,-40108.71029,97321.003879,133373.77795,5742473.0567,2000407395.2,0,0,5776498.9586,34025.901873,-794382.6104,0,0,-1372458.543,-88671.24611,27810.874167,0,4315281.9133,5278622.7215,0.1249302428,928347.60003,1306913.6701,0.2202108344,405142.74138,0.570190305,5264068.9552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hilton,GBP,Hilton Calc,201501,2015,44,0,1,48669860.8,288078.64,38820.72523,150377.79,53540.598251,101206.43,54489.27743,87136.94,58622.934159,102071.34,75554.356271,67888.14,55951.470351,0,0,0,0,796759.28,0.4229375,336979.36169,298599.15,111920.05737,13420.81,6124.4705575,8539.71,3040.4834536,0,0,1786.11,1201.6374333,0,0,0,0,322345.78,0.3793648,122286.64882,1119105.06,0.4103869,459266.01051,569831.74,77545.89,3132.28,2941.48,0,-25.17,641278.7,442960.69844,483055.86319,926016.56163,459266.01051,459266.01051,0.8477167,543622.64197,7547.714552,0,466813.72506,543622.64197,1010436.367,76872.090844,2941.48,79813.570844,97223.708691,107722.38886,10498.680173,10881.072573,382.3924,44246.971422,49323.617925,5076.6465026,5311.9649026,235.3184,3153.5411025,37254.393523,47550755.74,2638.2756238,6933.7544774,35862.262273,-1392.13125,7547.714552,0,0,0,-4284.02,7130.48,0,75776.117773,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hilton,GBP,Hilton Calc,201502,2015,44,0,1,47522198.38,320804.57,43230.786095,105737.36,37646.792866,129279.76,69603.884938,61313.87,41250.002169,90441.74,66945.995279,97316.47,80205.461305,0,0,0,0,804893.77,0.4210281,338882.92265,294954.69,110554.05157,22728.79,10372.086719,0,0,8473.51,4562.1156402,0,0,1801.22,1333.2833448,0,0,327958.21,0.3867003,126821.53727,1132851.98,0.4110903,465704.45992,641278.7,76769.49,1878.16,3936.46,0,-1.00044E-11,712233.57,466813.72506,543622.64197,1010436.367,465704.45992,465704.45992,0.8477167,603772.26785,15454.208773,0,481158.6687,603772.26785,1084930.9365,66588.075297,3936.46,70524.535297,107722.38886,117305.17434,9582.7854708,10094.525271,511.7398,49323.617925,54389.223699,5065.6057744,5380.5225744,314.9168,3279.2487498,35862.262273,46389346.4,2845.2643619,7618.0947955,39204.735309,3342.473036,7906.4942212,0,0,0,5766.08,7221.694552,0,82565.478011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hilton,GBP,Hilton Calc,201503,2015,44,0,1,47218622.16,308760.65,41303.7404,120243.98,43565.11788,87605.43,47788.286811,91671.01,62020.684842,65212.41,48448.603642,72995.94,60148.257837,0,0,0,0,746489.42,0.4062679,303274.69141,323770.31,109782.18879,4956.7,2080.1216379,0,0,8406.47,4585.6837804,0,0,0,0,1815.69,1496.118692,338949.17,0.3479699,117944.1129,1085438.59,0.3880632,421218.80432,712233.57,85935,1631.07,18294.21,0,167.66,778410.95,481158.6687,603772.26785,1084930.9365,421218.80432,421218.80432,0.8504,661960.67188,0,0,421218.80432,661960.67188,1083179.4762,13702.748426,18294.21,31996.958426,117305.17434,119482.19415,2177.0198127,4555.2671127,2378.2473,54389.223699,58430.533206,4041.3095072,5504.8463072,1463.5368,3574.353869,39204.735309,46133183.57,2448.580672,7083.8458342,36230.284064,-2974.451245,-15454.20877,0,0,0,6188.74,8843.9387732,0,22115.21763,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
